time,x,y,z
53.212,2.001472108332391,1.7933116971950196,18.764470940673355
53.214,1.9976222709644844,1.8207373132764213,18.671867138209087
53.216,1.9943942874242135,1.848421392330482,18.579852860495148
53.218,1.9917810178095956,1.8763695816863641,18.488427917961737
53.22,1.989775577687143,1.9045877555755002,18.39759221683032
53.222,1.9883713374647085,1.9330820089935918,18.307345760737242
53.224000000000004,1.9875619216583427,1.9618586518708334,18.21768865242772
53.226,1.9873412080611617,1.9909242035426071,18.12862109551918
53.228,1.9877033268221171,2.020285387510228,18.04014339634138
53.230000000000004,1.9886426594420494,2.049949126481291,17.952255965860605
53.232,1.9901538376941275,2.0799225376819988,17.864959321686246
53.234,1.9922317424754754,2.110212928431143,17.77825409016685
53.236000000000004,1.994871502596373,2.1408277919653487,17.69214100858213
53.238,1.9980684935132194,2.171774803508175,17.606620927429265
53.24,2.0018183360111466,2.203061816572789,17.52169481280988
53.242000000000004,2.0061168948416017,2.234696859487956,17.437363748924078
53.244,2.010960277320397,2.266688132140079,17.353628940669523
53.246,2.0163448318910846,2.2990440029211228,17.270491716351856
53.248000000000005,2.0222671466581508,2.331773005872209,17.187953530512473
53.25,2.0287240478947224,2.3648838380157904,17.106015966871734
53.252,2.0357125985288222,2.3983853568662856,17.0246807413937
53.254,2.0432300966117407,2.4322865781088825,16.94394970547861
53.256,2.0512740737727806,2.466596673440368,16.863824849279244
53.258,2.0598422936629297,2.50132496855936,16.78430830515325
53.26,2.0689327503912933,2.5364809412998106,16.70540235124756
53.262,2.0785436669568504,2.5720742198975577,16.627109415221344
53.264,2.088673493677909,2.6081145813796187,16.549432078113316
53.266,2.0993209066221983,2.6446119500693688,16.472373078351975
53.268,2.110484806039552,2.681576396197304,16.395935315914798
53.27,2.122164314798723,2.7190181346069924,16.32012185664246
53.272,2.1343587768307595,2.756947523549236,16.244935936706728
53.274,2.147067755580137,2.7953750635539714,16.170380967238355
53.276,2.160291032464517,2.8343113963692135,16.096460539120958
53.278,2.1740286053449807,2.873767303959928,16.023178427950008
53.28,2.1882806870072673,2.913753707556021,15.950538599163206
53.282000000000004,2.203047703654184,2.9542816667383613,15.878545213348536
53.284,2.2183302934105216,2.995362378555457,15.807202631729279
53.286,2.2341293048403212,3.037007176659497,15.736515421832497
53.288000000000004,2.2504457954759984,3.079227530450169,15.666488363347337
53.29,2.267281030360133,3.12203504421846,15.597126454172804
53.292,2.284636480599109,3.1654414562785296,15.528434916661613
53.294000000000004,2.3025138219274406,3.2094586380754158,15.460419204066568
53.296,2.3209149332830825,3.254098593260199,15.39308500718942
53.298,2.3398418953922357,3.299373456719961,15.326438261238895
53.300000000000004,2.3592969893618196,3.3452954935494317,15.26048515290444
53.302,2.379282695279377,3.391877097955243,15.195232127645852
53.304,2.3998016908182547,3.439130792079155,15.130685897205533
53.306000000000004,2.4208568498455354,3.4870692247261252,15.066853447349935
53.308,2.4424512410319505,3.5357051699872146,15.003742045840546
53.31,2.464588126460917,3.585051525742554,14.941359250641108
53.312,2.4872709602333725,3.6351213120288004,14.879712918367765
53.314,2.5105033870676565,3.68592766926124,14.818811212981089
53.316,2.53428924088911,3.737483856290594,14.758662614731067
53.318,2.5586325434081947,3.7898032482837714,14.699275929353947
53.32,2.5835375026829333,3.842899334411157,14.640660297527486
53.322,2.609008511661172,3.896785715322487,14.582825204590721
53.324,2.63505014670029,3.9514761003978305,14.525780490528515
53.326,2.6616671660594164,4.006984304754679,14.469536360226869
53.328,2.688864508358825,4.063324245991275,14.41410339400454
53.33,2.716647291003423,4.120509940650985,14.359492558420968
53.332,2.7450208085645347,4.178555500386633,14.305715217365806
53.334,2.773990531113718,4.237475127802779,14.252783143434893
53.336,2.803562102504792,4.297283111958722,14.200708529592067
53.338,2.833741338597293,4.357993823508811,14.149504001121219
53.34,2.8645342254141384,4.4196217094555905,14.099182627872384
53.342,2.8959469172287946,4.482181287496268,14.049757936800379
53.344,2.92798573457416,4.545687139936445,14.00124392479908
53.346000000000004,2.960657162164821,4.610153907143883,13.953655071833792
53.348,2.993967846727079,4.675596280520232,13.907006354368876
53.35,3.027924594727768,4.742028994961684,13.861313259092077
53.352000000000004,3.0625343699923713,4.809466820778315,13.816591796936082
53.354,3.0978042912057675,4.877924555047132,13.772858517392754
53.356,3.1337416292853764,4.9474170123665715,13.730130523119199
53.358000000000004,3.170353804615903,5.017959014978862,13.688425484833838
53.36,3.20764838413785,5.089565382232106,13.647761656495483
53.362,3.24563307827819,5.162250919346325,13.608157890761781
53.364000000000004,3.2843157377109646,5.236030405446235,13.569633654722013
53.366,3.3237043499386885,5.310918580829221,13.532209045894215
53.368,3.363807035681447,5.3869301334289785,13.495904808479313
53.370000000000005,3.4046320450598704,5.464079684433708,13.460742349863342
53.372,3.4461877535614684,5.5423817730237515,13.426743757353732
53.374,3.488482657775552,5.6218508401851475,13.393931815137861
53.376,3.531525370881059,5.7025012115536615,13.362330021450013
53.378,3.575324617876313,5.784347079252479,13.331962605927117
53.38,3.6198892305309034,5.867402482669852,13.302854547138002
53.382,3.66522814204755,5.951681288137281,13.27503159026242
53.384,3.7113503814159716,6.037197167457575,13.248520264897962
53.386,3.7582650674400755,6.123963575230841,13.223347902970024
53.388,3.8059814024235656,6.211993724933312,13.199542656714897
53.39,3.854508665494115,6.3013005636946655,13.177133516705991
53.392,3.903856205545366,6.391896745717945,13.156150329889918
53.394,3.954033433779997,6.483794604293564,13.136623817593799
